Price,Adj Close,Close,High,Low,Open,Volume
Ticker,LMT,LMT,LMT,LMT,LMT,LMT
Date,,,,,,
2021-09-10,302.5776062011719,345.8800048828125,350.0799865722656,345.82000732421875,349.44000244140625,1222600
2021-09-13,302.95379638671875,346.30999755859375,349.2799987792969,342.75,347.9100036621094,1489200
2021-09-14,301.23040771484375,344.3399963378906,348.29998779296875,342.4800109863281,348.0,1325600
2021-09-15,301.8689880371094,345.07000732421875,346.92999267578125,343.9100036621094,344.79998779296875,1149700
2021-09-16,298.7459716796875,341.5,345.94000244140625,340.75,345.4800109863281,1451400
2021-09-17,298.2911071777344,340.9800109863281,342.80999755859375,339.1499938964844,339.95001220703125,2108000
2021-09-20,296.0865478515625,338.4599914550781,340.6499938964844,335.8900146484375,338.70001220703125,1709800
2021-09-21,293.9782409667969,336.04998779296875,340.07000732421875,335.1000061035156,338.739990234375,1317000
2021-09-22,298.9471130371094,341.7300109863281,343.20001220703125,338.0199890136719,338.1400146484375,1335900
2021-09-23,301.1079406738281,344.20001220703125,344.7799987792969,340.1099853515625,340.2900085449219,1366200
2021-09-24,305.7618408203125,349.5199890136719,352.94000244140625,347.510009765625,348.9700012207031,1693000
2021-09-27,309.1210632324219,353.3599853515625,357.239990234375,351.32000732421875,352.1400146484375,1866000
2021-09-28,308.0626220703125,352.1499938964844,355.30999755859375,349.9200134277344,353.3599853515625,1140100
2021-09-29,306.435546875,350.2900085449219,352.5799865722656,344.9700012207031,348.1300048828125,1547700
2021-09-30,301.8952331542969,345.1000061035156,352.29998779296875,344.8999938964844,351.5299987792969,1054300
2021-10-01,304.2572021484375,347.79998779296875,349.67999267578125,342.7699890136719,347.30999755859375,960400
2021-10-04,302.6737976074219,345.989990234375,350.2699890136719,343.70001220703125,347.69000244140625,1127400
2021-10-05,304.2135314941406,347.75,350.45001220703125,344.82000732421875,346.0,889400
2021-10-06,306.1730651855469,349.989990234375,350.1400146484375,344.20001220703125,347.0299987792969,995700
2021-10-07,307.7388916015625,351.7799987792969,354.4800109863281,350.1700134277344,350.1700134277344,1042600
2021-10-08,309.4623107910156,353.75,355.1600036621094,350.79998779296875,352.0799865722656,768500
2021-10-11,312.3753967285156,357.0799865722656,359.3299865722656,354.1199951171875,354.8999938964844,996800
2021-10-12,313.2851867675781,358.1199951171875,360.3800048828125,356.010009765625,356.9800109863281,840200
2021-10-13,316.4694519042969,361.760009765625,362.3900146484375,353.45001220703125,359.6199951171875,1102100
2021-10-14,316.74066162109375,362.07000732421875,364.1600036621094,360.3599853515625,362.0199890136719,973300
2021-10-15,319.8462219238281,365.6199951171875,366.239990234375,363.510009765625,364.1000061035156,952700
2021-10-18,319.3038635253906,365.0,367.8800048828125,361.8800048828125,364.3299865722656,1014600
2021-10-19,324.6138916015625,371.07000732421875,371.17999267578125,363.6499938964844,366.5,1051300
2021-10-20,324.6663818359375,371.1300048828125,372.57000732421875,369.79998779296875,371.7799987792969,955200
2021-10-21,326.4248046875,373.1400146484375,373.260009765625,367.1400146484375,371.6300048828125,803600
2021-10-22,327.7020263671875,374.6000061035156,377.0199890136719,372.25,373.92999267578125,1092000
2021-10-25,329.21539306640625,376.3299865722656,378.1000061035156,374.6099853515625,375.9100036621094,1350300
2021-10-26,290.3564758300781,331.9100036621094,351.20001220703125,326.0,348.3299865722656,9439700
2021-10-27,289.50799560546875,330.94000244140625,336.42999267578125,330.5400085449219,333.0,2822900
2021-10-28,289.9017333984375,331.3900146484375,334.8599853515625,325.1400146484375,330.0,2874600
2021-10-29,290.7152404785156,332.32000732421875,334.3599853515625,328.8399963378906,330.0,1821500
2021-11-01,289.4991760253906,330.92999267578125,334.20001220703125,330.07000732421875,330.4700012207031,1865000
2021-11-02,285.45770263671875,326.30999755859375,332.0400085449219,325.30999755859375,331.45001220703125,2745000
2021-11-03,289.8666687011719,331.3500061035156,333.1000061035156,324.2300109863281,325.5,1902600
2021-11-04,293.4971008300781,335.5,335.739990234375,331.29998779296875,331.29998779296875,1847900
2021-11-05,297.3374938964844,339.8900146484375,340.5199890136719,336.3500061035156,336.95001220703125,2145300
2021-11-08,298.99090576171875,341.7799987792969,343.0199890136719,337.5799865722656,341.6300048828125,1733000
2021-11-09,295.8328857421875,338.1700134277344,342.0,337.1000061035156,341.3800048828125,1769200
2021-11-10,295.36041259765625,337.6300048828125,340.70001220703125,337.5,338.7699890136719,1268700
2021-11-11,293.8382568359375,335.8900146484375,337.2099914550781,333.29998779296875,337.1400146484375,1216500
2021-11-12,296.6114196777344,339.05999755859375,340.3900146484375,335.0299987792969,335.6199951171875,1097400
2021-11-15,298.238525390625,340.9200134277344,341.6499938964844,339.42999267578125,339.54998779296875,1068600
2021-11-16,297.7574157714844,340.3699951171875,343.6400146484375,339.760009765625,341.8900146484375,1307500
2021-11-17,299.174560546875,341.989990234375,343.54998779296875,339.4800109863281,339.4800109863281,1751000
2021-11-18,299.2532653808594,342.0799865722656,343.1099853515625,340.2099914550781,342.7200012207031,1431300
2021-11-19,298.6934814453125,341.44000244140625,343.0,339.3500061035156,340.8800048828125,1426500
2021-11-22,301.7902526855469,344.9800109863281,347.5899963378906,341.4800109863281,341.7300109863281,1229400
2021-11-23,301.9651794433594,345.17999267578125,348.0899963378906,344.6700134277344,344.9800109863281,1212700
2021-11-24,300.56549072265625,343.5799865722656,347.0,343.04998779296875,344.8599853515625,1134500
2021-11-26,299.813232421875,342.7200012207031,343.2300109863281,338.0799865722656,339.2900085449219,1079900
2021-11-29,298.509765625,341.2300109863281,344.6000061035156,339.20001220703125,344.0,1492300
2021-11-30,294.0025634765625,333.32000732421875,338.3599853515625,333.0299987792969,337.20001220703125,2763200
2021-12-01,289.6805725097656,328.4200134277344,335.95001220703125,328.20001220703125,335.0,2248300
2021-12-02,291.5416259765625,330.5299987792969,333.9100036621094,328.3299865722656,330.0,1804100
2021-12-03,294.4346618652344,333.80999755859375,334.3800048828125,330.3399963378906,331.3500061035156,1603200
2021-12-06,299.85919189453125,339.9599914550781,342.4100036621094,337.25,337.25,1946900
2021-12-07,299.1624755859375,339.1700134277344,342.1099853515625,338.79998779296875,340.0,1540700
2021-12-08,300.8470764160156,341.0799865722656,342.3800048828125,339.0199890136719,339.7099914550781,1376900
2021-12-09,303.06982421875,343.6000061035156,345.1099853515625,338.2699890136719,339.94000244140625,1591500
2021-12-10,304.1989440917969,344.8800048828125,347.239990234375,344.6000061035156,345.8399963378906,1180700
2021-12-13,304.7899169921875,345.54998779296875,346.79998779296875,341.510009765625,344.3999938964844,1740700
2021-12-14,304.8692626953125,345.6400146484375,348.3999938964844,343.75,343.75,1786000
2021-12-15,303.793212890625,344.4200134277344,345.6400146484375,340.0,345.3900146484375,1208900
2021-12-16,304.1637268066406,344.8399963378906,347.9599914550781,343.6700134277344,345.6700134277344,1185900
2021-12-17,303.546142578125,344.1400146484375,347.1600036621094,342.9200134277344,345.54998779296875,2749500
2021-12-20,297.61895751953125,337.4200134277344,341.19000244140625,333.4200134277344,341.0,2315400
2021-12-21,300.57366943359375,340.7699890136719,343.3800048828125,338.6499938964844,338.7699890136719,2352400
2021-12-22,302.6641845703125,343.1400146484375,344.3500061035156,341.0299987792969,341.1600036621094,1311400
2021-12-23,306.08648681640625,347.0199890136719,348.32000732421875,343.7799987792969,343.7799987792969,1061200
2021-12-27,308.9619445800781,350.2799987792969,350.80999755859375,347.0,347.1000061035156,965900
2021-12-28,312.0225830078125,353.75,355.1700134277344,349.510009765625,350.05999755859375,827500
2021-12-29,312.4812927246094,354.2699890136719,355.5,352.69000244140625,353.44000244140625,771700
2021-12-30,311.8727111816406,353.5799865722656,357.8299865722656,353.510009765625,355.0,778500
2021-12-31,313.48687744140625,355.4100036621094,357.05999755859375,351.55999755859375,353.1700134277344,887200
2022-01-03,312.5606994628906,354.3599853515625,356.5899963378906,353.0299987792969,354.67999267578125,1205700
2022-01-04,319.29058837890625,361.989990234375,363.5400085449219,355.2099914550781,355.5299987792969,1361100
2022-01-05,315.8948669433594,358.1400146484375,364.0,357.8699951171875,363.0,1682200
2022-01-06,315.7713317871094,358.0,361.239990234375,357.54998779296875,360.0,1368800
2022-01-07,317.658935546875,360.1400146484375,362.989990234375,358.1499938964844,359.0799865722656,1634600
2022-01-10,320.4020690917969,363.25,369.4599914550781,361.4100036621094,363.0,2389900
2022-01-11,321.1870422363281,364.1400146484375,365.0400085449219,361.2699890136719,364.010009765625,1128000
2022-01-12,318.6820068359375,361.29998779296875,366.1600036621094,359.45001220703125,363.3800048828125,1477100
2022-01-13,322.1044006347656,365.17999267578125,367.3599853515625,360.1199951171875,362.05999755859375,1244000
2022-01-14,328.66668701171875,372.6199951171875,372.989990234375,363.9700012207031,365.17999267578125,2165000
2022-01-18,332.12432861328125,376.5400085449219,377.3599853515625,368.8599853515625,370.45001220703125,2471600
2022-01-19,332.8211669921875,377.3299865722656,381.45001220703125,374.17999267578125,375.5,3336700
2022-01-20,330.88067626953125,375.1300048828125,381.1499938964844,374.010009765625,377.010009765625,2109100
2022-01-21,327.41424560546875,371.20001220703125,377.1000061035156,369.67999267578125,374.0,2795400
2022-01-24,329.2929992675781,373.3299865722656,374.5400085449219,365.3399963378906,369.54998779296875,3022300
2022-01-25,341.5004577636719,387.1700134277344,388.0,370.7799987792969,377.8500061035156,3182400
2022-01-26,345.0904235839844,391.239990234375,393.6300048828125,383.70001220703125,388.0,3640500
2022-01-27,343.1852111816406,389.0799865722656,395.6000061035156,384.739990234375,389.3900146484375,2566200
2022-01-28,346.77508544921875,393.1499938964844,393.3299865722656,384.7799987792969,389.1000061035156,2145100
2022-01-31,343.22930908203125,389.1300048828125,390.989990234375,384.67999267578125,390.5,2363400
2022-02-01,341.359375,387.010009765625,390.510009765625,386.2099914550781,390.2200012207031,1951100
