Price,Adj Close,Close,High,Low,Open,Volume
Ticker,PNC,PNC,PNC,PNC,PNC,PNC
Date,,,,,,
2021-09-10,159.5238800048828,191.66000366210938,193.85000610351562,191.3300018310547,193.85000610351562,1358300
2021-09-13,161.8543701171875,194.4600067138672,195.72000122070312,192.66000366210938,193.83999633789062,1295000
2021-09-14,156.76882934570312,188.35000610351562,196.05999755859375,186.02000427246094,195.02000427246094,3781900
2021-09-15,158.29200744628906,190.17999267578125,191.32000732421875,187.42999267578125,187.42999267578125,1613400
2021-09-16,158.05892944335938,189.89999389648438,192.86000061035156,189.13999938964844,191.61000061035156,985400
2021-09-17,157.24327087402344,188.9199981689453,191.3699951171875,188.30999755859375,189.89999389648438,2850400
2021-09-20,153.70590209960938,184.6699981689453,185.0399932861328,181.67999267578125,183.72999572753906,2406200
2021-09-21,153.12326049804688,183.97000122070312,186.8300018310547,183.9499969482422,185.60000610351562,1242700
2021-09-22,156.20285034179688,187.6699981689453,188.97999572753906,185.89999389648438,185.9499969482422,1309200
2021-09-23,161.1468963623047,193.61000061035156,195.0,189.44000244140625,189.44000244140625,1312200
2021-09-24,161.8876953125,194.5,196.25,193.50999450683594,193.61000061035156,1195400
2021-09-27,166.6319580078125,200.1999969482422,200.4600067138672,197.25,197.6300048828125,1696900
2021-09-28,164.5677947998047,197.72000122070312,202.17999267578125,197.05999755859375,200.66000366210938,1973900
2021-09-29,164.33473205566406,197.44000244140625,199.0500030517578,196.89999389648438,198.52999877929688,1955400
2021-09-30,162.8365478515625,195.63999938964844,198.91000366210938,195.4499969482422,198.88999938964844,1455300
2021-10-01,165.05885314941406,198.30999755859375,199.9600067138672,193.94000244140625,194.52999877929688,1501400
2021-10-04,164.87571716308594,198.08999633789062,200.97999572753906,196.42999267578125,197.80999755859375,1334900
2021-10-05,166.8733367919922,200.49000549316406,202.16000366210938,198.16000366210938,199.47000122070312,1924900
2021-10-06,167.14797973632812,200.82000732421875,201.0,196.8000030517578,199.52000427246094,1428500
2021-10-07,167.96363830566406,201.8000030517578,203.6300048828125,201.17999267578125,202.77999877929688,1570600
2021-10-08,168.76271057128906,202.75999450683594,203.8699951171875,200.7100067138672,201.5500030517578,1021400
2021-10-11,167.33944702148438,201.0500030517578,204.92999267578125,200.92999267578125,203.69000244140625,1420100
2021-10-12,169.21214294433594,203.3000030517578,203.89999389648438,200.02000427246094,200.38999938964844,1864600
2021-10-13,167.9303741455078,201.75999450683594,202.88999938964844,198.25,202.63999938964844,1353700
2021-10-14,169.5970458984375,202.5,203.22000122070312,200.25999450683594,202.97999572753906,1875100
2021-10-15,166.7745819091797,199.1300048828125,202.1999969482422,195.3800048828125,195.6199951171875,3557600
2021-10-18,168.2067413330078,200.83999633789062,200.88999938964844,197.6199951171875,197.67999267578125,2134400
2021-10-19,173.22349548339844,206.8300018310547,206.8699951171875,201.25999450683594,201.89999389648438,1955400
2021-10-20,178.2234344482422,212.8000030517578,213.00999450683594,205.5500030517578,206.82000732421875,2352100
2021-10-21,178.16485595703125,212.72999572753906,213.5,210.58999633789062,212.72000122070312,1490400
2021-10-22,180.97052001953125,216.0800018310547,217.60000610351562,213.86000061035156,213.86000061035156,1890900
2021-10-25,181.3725128173828,216.55999755859375,217.0,215.50999450683594,216.9199981689453,2124100
2021-10-26,180.9621124267578,216.07000732421875,217.22000122070312,215.3699951171875,216.7100067138672,1281400
2021-10-27,178.31558227539062,212.91000366210938,216.49000549316406,212.77000427246094,215.0399932861328,1512500
2021-10-28,178.4328155517578,213.0500030517578,214.99000549316406,212.3300018310547,213.97999572753906,1440300
2021-10-29,176.7410430908203,211.02999877929688,214.5,210.41000366210938,213.9600067138672,1776700
2021-11-01,176.41439819335938,210.63999938964844,213.50999450683594,209.75,212.97000122070312,1247400
2021-11-02,175.96218872070312,210.10000610351562,210.5500030517578,208.89999389648438,209.88999938964844,1627000
2021-11-03,178.13967895507812,212.6999969482422,213.5800018310547,208.72999572753906,209.17999267578125,1439300
2021-11-04,173.9604949951172,207.7100067138672,211.86000061035156,206.0,211.86000061035156,1440800
2021-11-05,173.44961547851562,207.10000610351562,211.14999389648438,205.72000122070312,209.52000427246094,1157700
2021-11-08,174.34576416015625,208.1699981689453,209.14999389648438,206.6300048828125,208.22999572753906,943100
2021-11-09,173.3993377685547,207.0399932861328,207.97000122070312,205.2100067138672,206.1300048828125,1129500
2021-11-10,172.0342254638672,205.41000366210938,208.25999450683594,205.14999389648438,207.55999755859375,1513600
2021-11-11,172.19332885742188,205.60000610351562,206.82000732421875,205.02999877929688,205.5500030517578,1063600
