Price,Adj Close,Close,High,Low,Open,Volume
Ticker,NOW,NOW,NOW,NOW,NOW,NOW
Date,,,,,,
2021-09-10,129.5959930419922,129.5959930419922,131.15199279785156,129.34800720214844,130.6219940185547,3771500
2021-09-13,127.81600189208984,127.81600189208984,129.8159942626953,126.13400268554688,129.8000030517578,6311000
2021-09-14,129.08399963378906,129.08399963378906,129.70799255371094,128.1179962158203,128.3979949951172,3747000
2021-09-15,130.42999267578125,130.42999267578125,130.82400512695312,127.53399658203125,128.8179931640625,4016000
2021-09-16,131.27000427246094,131.27000427246094,131.4239959716797,128.93600463867188,130.05999755859375,3111500
2021-09-17,130.20599365234375,130.20599365234375,131.49200439453125,129.65199279785156,130.67799377441406,6490500
2021-09-20,129.74600219726562,129.74600219726562,130.11599731445312,128.0240020751953,128.8719940185547,4789000
2021-09-21,130.83999633789062,130.83999633789062,131.43600463867188,129.12600708007812,130.0,3776000
2021-09-22,132.52999877929688,132.52999877929688,133.10000610351562,130.13600158691406,131.60000610351562,4080500
2021-09-23,132.843994140625,132.843994140625,134.09800720214844,132.6020050048828,133.60000610351562,4357500
2021-09-24,133.26199340820312,133.26199340820312,133.39999389648438,131.0,132.4199981689453,2499000
2021-09-27,129.91200256347656,129.91200256347656,132.0,129.24200439453125,131.9759979248047,4512500
2021-09-28,122.50399780273438,122.50399780273438,127.36799621582031,122.0,126.73400115966797,9944000
2021-09-29,123.60399627685547,123.60399627685547,124.76799774169922,121.43599700927734,124.0,6143000
2021-09-30,124.4540023803711,124.4540023803711,125.39800262451172,123.64800262451172,124.04000091552734,4742000
2021-10-01,126.55999755859375,126.55999755859375,127.08200073242188,122.86599731445312,124.75599670410156,5244500
2021-10-04,123.59400177001953,123.59400177001953,127.61000061035156,121.89399719238281,127.08000183105469,5868500
2021-10-05,126.68399810791016,126.68399810791016,127.90799713134766,124.4000015258789,124.49400329589844,5331000
2021-10-06,125.87200164794922,125.87200164794922,127.1520004272461,124.27999877929688,125.46800231933594,5191500
2021-10-07,127.58399963378906,127.58399963378906,129.6719970703125,127.08599853515625,127.28600311279297,5107000
