Price,Adj Close,Close,High,Low,Open,Volume
Ticker,COST,COST,COST,COST,COST,COST
Date,,,,,,
2021-09-10,440.81927490234375,465.1600036621094,468.3999938964844,463.20001220703125,467.1700134277344,1324800
2021-09-13,435.60723876953125,459.6600036621094,468.239990234375,458.20001220703125,467.05999755859375,1679500
2021-09-14,434.422607421875,458.4100036621094,462.20001220703125,457.4200134277344,460.95001220703125,1383900
2021-09-15,436.6212158203125,460.7300109863281,462.25,456.1400146484375,458.239990234375,1770300
2021-09-16,439.0662841796875,463.30999755859375,463.7699890136719,456.57000732421875,460.7900085449219,1577500
2021-09-17,435.4650573730469,459.510009765625,462.82000732421875,457.0199890136719,461.6199951171875,3411400
2021-09-20,427.5330505371094,451.1400146484375,460.95001220703125,446.6199951171875,456.6300048828125,2602000
2021-09-21,428.4522705078125,452.1099853515625,456.8399963378906,450.1600036621094,451.1400146484375,1531300
2021-09-22,428.66070556640625,452.3299865722656,455.3500061035156,449.8399963378906,454.70001220703125,1380800
2021-09-23,429.08721923828125,452.7799987792969,455.54998779296875,451.1000061035156,452.29998779296875,2061200
2021-09-24,443.27386474609375,467.75,468.7200012207031,455.0,455.9800109863281,3353800
2021-09-27,436.4600830078125,460.55999755859375,470.489990234375,457.239990234375,465.54998779296875,2526000
2021-09-28,423.94134521484375,447.3500061035156,457.5,445.6700134277344,457.1400146484375,2632700
2021-09-29,428.1490478515625,451.7900085449219,456.0,448.8999938964844,449.8699951171875,1922000
2021-09-30,425.8367004394531,449.3500061035156,455.3599853515625,449.29998779296875,453.6199951171875,1836400
2021-10-01,424.87005615234375,448.3299865722656,451.0799865722656,440.760009765625,449.7300109863281,1860700
2021-10-04,417.1086730957031,440.1400146484375,449.3500061035156,436.1700134277344,448.3399963378906,2264000
2021-10-05,422.889404296875,446.239990234375,449.1099853515625,439.25,439.5799865722656,1808700
2021-10-06,425.82720947265625,449.3399963378906,449.7799987792969,442.3800048828125,443.92999267578125,1334600
2021-10-07,429.1724853515625,452.8699951171875,459.5899963378906,452.07000732421875,456.4700012207031,1966200
2021-10-08,428.2059020996094,451.8500061035156,455.75,450.0,455.44000244140625,1545800
2021-10-11,426.16839599609375,449.70001220703125,453.69000244140625,449.5400085449219,450.0400085449219,1011700
2021-10-12,423.4864501953125,446.8699951171875,452.8500061035156,445.75,450.1499938964844,1380900
2021-10-13,421.9986267089844,445.29998779296875,450.510009765625,444.07000732421875,448.5400085449219,1621500
2021-10-14,427.0780944824219,450.6600036621094,451.70001220703125,446.5,447.1099853515625,1480400
2021-10-15,428.7176818847656,452.3900146484375,453.94000244140625,449.17999267578125,453.8900146484375,1494800
2021-10-18,437.7773742675781,461.95001220703125,462.3500061035156,448.5,449.6099853515625,2141300
2021-10-19,442.63897705078125,467.0799865722656,467.1600036621094,460.30999755859375,463.0,1365300
2021-10-20,445.1881408691406,469.7699890136719,472.5,467.8399963378906,468.5199890136719,1352900
2021-10-21,452.25787353515625,477.2300109863281,477.6499938964844,469.0799865722656,469.7699890136719,1423300
2021-10-22,456.7687072753906,481.989990234375,485.0299987792969,478.57000732421875,478.989990234375,1710300
2021-10-25,464.4544372558594,490.1000061035156,492.2099914550781,479.5,481.989990234375,1903400
2021-10-26,460.1235046386719,485.5299987792969,488.25,481.2300109863281,482.1300048828125,2378600
2021-10-27,463.51611328125,489.1099853515625,491.5,483.55999755859375,483.8500061035156,1741800
2021-10-28,465.6138610839844,490.5299987792969,491.8299865722656,486.4800109863281,486.9599914550781,1362400
2021-10-29,466.5726013183594,491.5400085449219,494.1700134277344,486.6600036621094,486.7799987792969,2471600
2021-11-01,466.8858947753906,491.8699951171875,494.8900146484375,487.20001220703125,494.1499938964844,1548700
2021-11-02,471.74578857421875,496.989990234375,499.489990234375,492.7200012207031,494.739990234375,2012200
