Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TJX,TJX,TJX,TJX,TJX,TJX
Date,,,,,,
2021-09-10,64.06510925292969,68.87000274658203,70.1500015258789,68.81999969482422,69.94999694824219,6709400
2021-09-13,63.90697479248047,68.69999694824219,69.47000122070312,68.26000213623047,69.30999755859375,5820200
2021-09-14,64.63255310058594,69.4800033569336,69.72000122070312,68.66999816894531,69.37999725341797,7322800
2021-09-15,64.63255310058594,69.4800033569336,69.91999816894531,68.87999725341797,69.19999694824219,5031800
2021-09-16,65.56278991699219,70.4800033569336,70.76000213623047,69.58000183105469,69.63999938964844,5629800
2021-09-17,65.4976806640625,70.41000366210938,71.12000274658203,69.7699966430664,70.0,9208800
2021-09-20,64.28836059570312,69.11000061035156,70.08999633789062,68.48999786376953,69.47000122070312,5759800
2021-09-21,64.4557876586914,69.29000091552734,70.41000366210938,69.23999786376953,69.83000183105469,6901300
2021-09-22,64.67906188964844,69.52999877929688,70.19000244140625,69.38999938964844,69.80000305175781,8418600
2021-09-23,65.76744079589844,70.69999694824219,71.94000244140625,69.95999908447266,69.97000122070312,6595300
2021-09-24,66.13954162597656,71.0999984741211,71.36000061035156,70.19999694824219,70.38999938964844,4802100
2021-09-27,66.1767578125,71.13999938964844,72.61000061035156,71.08000183105469,71.5,5228400
2021-09-28,65.19068145751953,70.08000183105469,71.05999755859375,69.48999786376953,70.52999877929688,5431400
2021-09-29,65.02325439453125,69.9000015258789,70.98999786376953,69.81999969482422,70.48999786376953,3671300
2021-09-30,61.376747131347656,65.9800033569336,69.3499984741211,65.79000091552734,69.19000244140625,10900200
2021-10-01,61.9627799987793,66.61000061035156,67.05999755859375,65.51000213623047,66.30000305175781,6787000
2021-10-04,61.26511001586914,65.86000061035156,67.0,65.63999938964844,66.33999633789062,6503500
2021-10-05,60.56744384765625,65.11000061035156,66.30999755859375,64.80999755859375,65.91000366210938,9136300
2021-10-06,59.84185791015625,64.33000183105469,65.05000305175781,63.52000045776367,64.5,10030200
2021-10-07,60.446510314941406,64.9800033569336,66.29000091552734,64.7699966430664,64.80000305175781,6213800
2021-10-08,60.223243713378906,64.73999786376953,65.30999755859375,64.6500015258789,64.93000030517578,5352100
2021-10-11,58.62326431274414,63.02000045776367,64.76000213623047,62.95000076293945,64.56999969482422,8466100
2021-10-12,58.57674026489258,62.970001220703125,63.59000015258789,62.84000015258789,63.400001525878906,5157400
2021-10-13,59.06976318359375,63.5,64.19000244140625,63.36000061035156,63.529998779296875,7218100
2021-10-14,59.66511154174805,64.13999938964844,64.55999755859375,62.720001220703125,62.91999816894531,7946100
2021-10-15,59.86045837402344,64.3499984741211,64.97000122070312,64.26000213623047,64.6500015258789,5633900
2021-10-18,60.13022994995117,64.63999938964844,64.79000091552734,63.689998626708984,63.97999954223633,4244600
2021-10-19,59.44186019897461,63.900001525878906,64.83999633789062,63.470001220703125,64.66999816894531,6146000
2021-10-20,59.40464782714844,63.86000061035156,65.02999877929688,63.689998626708984,64.11000061035156,5953900
2021-10-21,60.16744613647461,64.68000030517578,64.72000122070312,63.900001525878906,63.900001525878906,3970700
2021-10-22,59.683719635009766,64.16000366210938,64.76000213623047,63.54999923706055,64.61000061035156,4272500
2021-10-25,60.70698165893555,65.26000213623047,65.6500015258789,64.33999633789062,64.33999633789062,5969400
