Price,Adj Close,Close,High,Low,Open,Volume
Ticker,STT,STT,STT,STT,STT,STT
Date,,,,,,
2021-09-10,74.73969268798828,87.55999755859375,88.52999877929688,87.23999786376953,88.44000244140625,8363800
2021-09-13,75.37135314941406,88.30000305175781,88.95999908447266,87.44000244140625,88.25,3545000
2021-09-14,73.89464569091797,86.56999969482422,88.8499984741211,86.30999755859375,88.8499984741211,4651400
2021-09-15,75.0469741821289,87.91999816894531,88.5,86.7300033569336,86.94000244140625,3266800
2021-09-16,74.30437469482422,87.05000305175781,88.80000305175781,86.88999938964844,88.31999969482422,2752800
2021-09-17,72.40087890625,84.81999969482422,87.6500015258789,84.08999633789062,87.29000091552734,7099000
2021-09-20,70.37787628173828,82.44999694824219,83.23999786376953,80.83000183105469,82.38999938964844,3496800
2021-09-21,69.72916412353516,81.69000244140625,83.3499984741211,81.51000213623047,83.0999984741211,1810500
2021-09-22,70.97540283203125,83.1500015258789,84.18000030517578,82.77999877929688,82.9000015258789,1833700
2021-09-23,73.28860473632812,85.86000061035156,87.16000366210938,84.06999969482422,84.12000274658203,2587100
2021-09-24,73.18616485595703,85.73999786376953,86.81999969482422,85.54000091552734,85.72000122070312,5686800
2021-09-27,75.51644897460938,88.47000122070312,89.22000122070312,86.98999786376953,86.98999786376953,2313200
2021-09-28,74.09949493408203,86.80999755859375,89.55000305175781,86.7300033569336,88.4000015258789,2122200
2021-09-29,73.86904907226562,86.54000091552734,87.52999877929688,85.76000213623047,87.29000091552734,1285100
2021-09-30,72.79499053955078,84.72000122070312,87.0,84.69000244140625,86.54000091552734,1408600
2021-10-01,74.24710845947266,86.41000366210938,87.13999938964844,84.51000213623047,85.0,1428800
2021-10-04,73.99794006347656,86.12000274658203,87.45999908447266,85.69999694824219,86.37000274658203,1544600
2021-10-05,76.23194885253906,88.72000122070312,89.05000305175781,86.41000366210938,86.70999908447266,2983900
2021-10-06,76.01715087890625,88.47000122070312,88.7300033569336,86.97000122070312,87.51000213623047,2148900
2021-10-07,76.54129028320312,89.08000183105469,90.58999633789062,89.0199966430664,90.37000274658203,1972500
2021-10-08,78.36286926269531,91.19999694824219,91.91999816894531,89.20999908447266,89.2300033569336,1857000
2021-10-11,78.16524505615234,90.97000122070312,92.6500015258789,90.77999877929688,91.29000091552734,1884900
2021-10-12,77.87311553955078,90.62999725341797,91.94000244140625,90.26000213623047,91.18000030517578,2350900
2021-10-13,76.9966812133789,89.61000061035156,90.91999816894531,88.73999786376953,90.91999816894531,2116600
2021-10-14,78.80109405517578,91.70999908447266,92.13999938964844,90.16000366210938,90.77999877929688,1557000
2021-10-15,79.6775131225586,92.7300033569336,93.91999816894531,91.80000305175781,92.18000030517578,3815000
2021-10-18,81.44755554199219,94.79000091552734,98.0,92.8499984741211,93.0,6501900
2021-10-19,83.39802551269531,97.05999755859375,97.4000015258789,93.62000274658203,95.30999755859375,3427000
2021-10-20,85.38288116455078,99.37000274658203,99.44999694824219,96.44999694824219,97.0999984741211,2609000
2021-10-21,84.32601928710938,98.13999938964844,100.36000061035156,97.62000274658203,99.30999755859375,2328500
2021-10-22,85.40866088867188,99.4000015258789,100.44999694824219,98.30999755859375,98.73999786376953,2029100
2021-10-25,84.72125244140625,98.5999984741211,99.98999786376953,97.97000122070312,99.44000244140625,1111300
2021-10-26,84.43772888183594,98.2699966430664,98.97000122070312,97.9000015258789,98.73999786376953,1329600
2021-10-27,82.69345092773438,96.23999786376953,98.0199966430664,96.22000122070312,97.37999725341797,1960000
2021-10-28,84.91029357910156,98.81999969482422,98.86000061035156,96.2699966430664,96.41000366210938,1422100
2021-10-29,84.67829895019531,98.55000305175781,99.54000091552734,97.88999938964844,98.79000091552734,1709600
2021-11-01,85.34851837158203,99.33000183105469,99.91999816894531,98.61000061035156,99.38999938964844,1155500
2021-11-02,85.44302368164062,99.44000244140625,100.2699966430664,99.0,99.1500015258789,1347700
2021-11-03,85.58049774169922,99.5999984741211,100.69000244140625,98.3499984741211,98.80999755859375,1541500
2021-11-04,82.94261169433594,96.52999877929688,99.3499984741211,95.61000061035156,99.3499984741211,2063900
2021-11-05,82.20368957519531,95.66999816894531,97.91000366210938,95.48999786376953,97.56999969482422,2510800
2021-11-08,83.02855682373047,96.62999725341797,96.93000030517578,95.9000015258789,96.33000183105469,1372000
2021-11-09,82.51300048828125,96.02999877929688,96.69000244140625,95.20999908447266,95.73999786376953,1172300
2021-11-10,83.81905364990234,97.55000305175781,98.33000183105469,95.61000061035156,95.80000305175781,1708400
2021-11-11,84.6181640625,98.4800033569336,99.13999938964844,97.1500015258789,97.44000244140625,1337300
2021-11-12,85.12511444091797,99.06999969482422,99.27999877929688,98.08999633789062,98.69999694824219,2585900
2021-11-15,85.85546112060547,99.91999816894531,99.93000030517578,98.86000061035156,99.41999816894531,1384500
2021-11-16,84.72985076904297,98.61000061035156,99.72000122070312,98.55999755859375,99.58000183105469,1740300
2021-11-17,82.65049743652344,96.19000244140625,98.36000061035156,95.98999786376953,98.31999969482422,1367900
2021-11-18,81.83422088623047,95.23999786376953,96.68000030517578,94.8499984741211,96.43000030517578,1156100
2021-11-19,81.41319274902344,94.75,95.0999984741211,93.41999816894531,94.43000030517578,1229000
2021-11-22,83.56128692626953,97.25,98.16000366210938,95.75,96.2699966430664,1467000
